ONEW,Tc,NTC,Out,,,,,,,,,-14.197,14651.5
2.13,5.29,957.99,50, ,2.15952380952381,5.28428571428571,3.72190476190476,957.844761904762,213,529,1050.91597,8.3791597,5.2191597
2.13,5.37,957.99,50, ,2.15047619047619,5.26571428571429,3.70809523809524,957.888095238095,213,537,1050.91597,8.3791597,5.1391597
2.13,5.22,958,50, ,2.1447619047619,5.2547619047619,3.6997619047619,957.932857142857,213,522,1050.774,8.37774000000001,5.28774000000001
2.19,5.13,958,50, ,2.14190476190476,5.26714285714286,3.70452380952381,957.96,219,513,1050.774,8.31774000000001,5.37774000000001
2.19,5.18,958,50, ,2.13904761904762,5.28904761904762,3.71404761904762,957.97619047619,219,518,1050.774,8.31774000000001,5.32774000000001
2.19,5.21,958,50, ,2.14190476190476,5.30190476190476,3.72190476190476,957.985714285714,219,521,1050.774,8.31774000000001,5.29774000000001
2.19,5.13,958,50, ,2.15095238095238,5.30952380952381,3.7302380952381,957.991428571429,219,513,1050.774,8.31774000000001,5.37774000000001
2.13,5.38,958,50, ,2.16285714285714,5.32380952380952,3.74333333333333,957.994761904762,213,538,1050.774,8.37774000000001,5.12774000000001
2.13,5.43,958,50, ,2.18095238095238,5.33714285714286,3.75904761904762,957.996666666667,213,543,1050.774,8.37774000000001,5.07774000000001
2.13,5.46,958,50, ,2.20190476190476,5.36428571428572,3.78309523809524,957.998095238095,213,546,1050.774,8.37774000000001,5.04774000000001
2.06,5.27,958,50, ,2.22285714285714,5.39,3.80642857142857,957.999047619048,206,527,1050.774,8.44774000000001,5.23774000000001
2.06,5.16,958,50, ,2.24333333333333,5.41476190476191,3.82904761904762,957.999523809524,206,516,1050.774,8.44774000000001,5.34774000000001
2.13,5.2,958,50, ,2.27,5.43952380952381,3.85476190476191,958,213,520,1050.774,8.37774000000001,5.30774000000001
2.19,5.32,958,50, ,2.29666666666667,5.47333333333333,3.885,958,219,532,1050.774,8.31774000000001,5.18774000000001
2.19,5.39,958,50, ,2.32333333333333,5.51285714285714,3.91809523809524,958,219,539,1050.774,8.31774000000001,5.11774000000001
2.31,5.53,958,50, ,2.35285714285714,5.55095238095238,3.95190476190476,957.980952380952,231,553,1050.774,8.19774000000001,4.97774000000001
2.38,5.52,958,50, ,2.38238095238095,5.58333333333333,3.98285714285714,957.950476190476,238,552,1050.774,8.12774000000001,4.98774000000001
2.38,5.61,958,50, ,2.41190476190476,5.60714285714286,4.00952380952381,957.913333333333,238,561,1050.774,8.12774000000001,4.89774000000001
2.44,5.77,958,50, ,2.44428571428571,5.62142857142857,4.03285714285714,957.871904761905,244,577,1050.774,8.06774000000001,4.73774000000001
2.5,5.76,958,50, ,2.48,5.62047619047619,4.0502380952381,957.828095238095,250,576,1050.774,8.00774000000001,4.74774000000001
2.5,5.86,958,50, ,2.51571428571429,5.62428571428571,4.07,957.76380952381,250,586,1050.774,8.00774000000001,4.64774000000001
2.56,5.81,958,50, ,2.55476190476191,5.63666666666667,4.09571428571429,957.687142857143,256,581,1050.774,7.94774000000001,4.69774000000001
2.69,5.89,958,50, ,2.59380952380952,5.65380952380952,4.12380952380952,957.602857142857,269,589,1050.774,7.81774000000001,4.61774000000001
2.69,5.93,958,50, ,2.62952380952381,5.66857142857143,4.14904761904762,957.514285714286,269,593,1050.774,7.81774000000001,4.57774000000001
2.75,5.96,958,50, ,2.66238095238095,5.68238095238095,4.17238095238095,957.422857142857,275,596,1050.774,7.75774000000001,4.54774000000001
2.81,5.98,957.6,50, ,2.69809523809524,5.69047619047619,4.19428571428571,957.33,281,598,1056.4528,7.75452800000001,4.58452800000001
2.81,5.89,957.36,50, ,2.73095238095238,5.69095238095238,4.21095238095238,957.217142857143,281,589,1059.86008,7.7886008,4.7086008
2.81,5.63,957.22,50, ,2.76333333333333,5.7052380952381,4.23428571428572,957.092380952381,281,563,1061.84766,7.80847660000001,4.98847660000001
2.81,5.68,957.13,50, ,2.79904761904762,5.71380952380952,4.25642857142857,956.960476190476,281,568,1063.12539,7.82125390000001,4.95125390000001
2.88,5.41,957.08,50, ,2.83761904761905,5.71428571428571,4.27595238095238,956.824285714286,288,541,1063.83524,7.7583524,5.2283524
2.88,5.54,956.65,50, ,2.87619047619048,5.71476190476191,4.29547619047619,956.704285714286,288,554,1069.93995,7.81939950000002,5.15939950000002
2.88,5.53,956.39,50, ,2.92095238095238,5.71,4.31547619047619,956.575238095238,288,553,1073.63117,7.85631170000001,5.20631170000001
2.88,5.52,956.23,50, ,2.96571428571429,5.71238095238095,4.33904761904762,956.440476190476,288,552,1075.90269,7.87902690000001,5.23902690000001
2.88,5.51,956.14,50, ,3.01047619047619,5.70857142857143,4.35952380952381,956.302380952381,288,551,1077.18042,7.89180420000001,5.26180420000001
2.88,5.61,956.08,50, ,3.05809523809524,5.70666666666667,4.38238095238095,956.162380952381,288,561,1078.03224,7.90032240000001,5.1703224
2.94,5.56,956.05,50, ,3.10857142857143,5.7052380952381,4.40690476190476,956.021428571429,294,556,1078.45815,7.84458150000002,5.22458150000002
3,5.54,955.63,50, ,3.16238095238095,5.70904761904762,4.43571428571429,955.898571428572,300,554,1084.42089,7.84420890000001,5.30420890000001
3.06,5.82,955.38,50, ,3.21904761904762,5.72095238095238,4.47,955.786666666667,306,582,1087.97014,7.81970140000001,5.05970140000001
3.13,5.79,955.23,50, ,3.28190476190476,5.74714285714286,4.51452380952381,955.681428571429,313,579,1090.09969,7.77099690000001,5.11099690000001
3.25,5.78,955.14,50, ,3.35047619047619,5.77714285714286,4.56380952380952,955.58,325,578,1091.37742,7.66377420000001,5.13377420000001
3.31,5.77,955.48,50, ,3.4247619047619,5.81904761904762,4.62190476190476,955.480952380952,331,577,1086.55044,7.55550440000001,5.09550440000001
3.44,5.76,955.29,50, ,3.50476190476191,5.85857142857143,4.68166666666667,955.402380952381,344,576,1089.24787,7.45247870000001,5.13247870000001
3.5,5.86,955.17,50, ,3.59380952380952,5.90571428571429,4.74976190476191,955.317142857143,350,586,1090.95151,7.40951510000001,5.04951510000001
3.63,5.81,955.1,50, ,3.69190476190476,5.95761904761905,4.82476190476191,955.228095238095,363,581,1091.9453,7.28945300000001,5.10945300000001
3.69,5.89,955.06,50, ,3.79904761904762,6.01285714285714,4.90595238095238,955.136666666667,369,589,1092.51318,7.23513180000002,5.03513180000002
3.81,5.93,955.04,50, ,3.9147619047619,6.07428571428572,4.99452380952381,955.043809523809,381,593,1092.79712,7.11797120000001,4.99797120000001
3.94,6.06,955.02,50, ,4.03952380952381,6.14476190476191,5.09214285714286,954.95,394,606,1093.08106,6.9908106,4.8708106
4,6.14,955.01,50, ,4.17333333333333,6.2152380952381,5.19428571428572,954.874761904762,400,614,1093.22303,6.93223030000001,4.79223030000001
4.13,6.18,955.01,50, ,4.31619047619048,6.27666666666667,5.29642857142857,954.810476190476,413,618,1093.22303,6.80223030000001,4.75223030000001
4.25,6.31,955,50, ,4.46476190476191,6.34238095238095,5.40357142857143,954.733809523809,425,631,1093.365,6.68365000000002,4.62365000000002
4.44,6.29,955,50, ,4.61952380952381,6.41,5.51476190476191,954.649523809524,444,629,1093.365,6.49365000000002,4.64365000000002
4.56,6.37,955,50, ,4.78333333333333,6.47904761904762,5.63119047619048,954.541904761905,456,637,1093.365,6.37365000000002,4.56365000000002
4.75,6.52,954.6,50, ,4.95285714285714,6.54904761904762,5.75095238095238,954.439047619048,475,652,1099.0438,6.24043800000001,4.47043800000001
4.94,6.61,954.36,50, ,5.13142857142857,6.62428571428571,5.87785714285714,954.339523809524,494,661,1102.45108,6.08451080000001,4.41451080000001
5.13,6.67,954.22,50, ,5.31571428571429,6.71714285714286,6.01642857142857,954.241904761905,513,667,1104.43866,5.9143866,4.3743866
5.31,6.9,954.13,50, ,5.51190476190476,6.81095238095238,6.16142857142857,954.126190476191,531,690,1105.71639,5.74716390000001,4.15716390000001
5.56,7.04,954.08,50, ,5.71428571428571,6.91,6.31214285714286,954.018571428571,556,704,1106.42624,5.50426240000001,4.02426240000001
5.81,7.02,954.05,50, ,5.92857142857143,7.01238095238095,6.47047619047619,953.897142857143,581,702,1106.85215,5.25852150000001,4.04852150000001
6.06,7.11,954.03,50, ,6.15761904761905,7.12142857142857,6.63952380952381,953.767142857143,606,711,1107.13609,5.01136090000002,3.96136090000002
6.25,7.17,953.62,50, ,6.40428571428572,7.23476190476191,6.81952380952381,953.612857142857,625,717,1112.95686,4.8795686,3.9595686
6.5,7.2,953.37,50, ,6.66619047619048,7.34047619047619,7.00333333333333,953.444285714286,650,720,1116.50611,4.6650611,3.9650611
6.75,7.22,953.22,50, ,6.94,7.45142857142857,7.19571428571429,953.267142857143,675,722,1118.63566,4.4363566,3.9663566
7,7.23,953.13,50, ,7.23476190476191,7.5752380952381,7.405,953.084761904762,700,723,1119.91339,4.19913390000002,3.96913390000002
7.25,7.44,953.08,50, ,7.5652380952381,7.69714285714286,7.63119047619048,952.899047619047,725,744,1120.62324,3.95623240000001,3.76623240000001
7.5,7.76,953.05,50, ,7.95809523809524,7.81809523809524,7.88809523809524,952.711428571429,750,776,1121.04915,3.71049150000001,3.45049150000001
7.81,7.86,952.63,50, ,8.43714285714286,7.94285714285714,8.19,952.503333333333,781,786,1127.01189,3.46011890000002,3.41011890000002
8.06,8.01,952.78,50, ,9.00857142857143,8.06047619047619,8.53452380952381,952.283333333333,806,801,1124.88234,3.18882340000002,3.23882340000002
8.44,8.21,952.47,50, ,9.66619047619048,8.18333333333333,8.92476190476191,952.056190476191,844,821,1129.28341,2.8528341,3.0828341
8.81,8.43,952.28,50, ,10.4042857142857,8.30952380952381,9.35690476190476,951.805238095238,881,843,1131.98084,2.50980840000002,2.88980840000002
9.31,8.56,951.77,50, ,11.2138095238095,8.44238095238095,9.82809523809524,951.483333333333,931,856,1139.22131,2.08221310000001,2.83221310000001
9.75,8.53,951.46,50, ,12.0919047619048,8.58857142857143,10.3402380952381,951.061428571428,975,853,1143.62238,1.68622380000001,2.90622380000001
10.19,8.62,951.28,50, ,13.0204761904762,8.74809523809524,10.8842857142857,950.484761904762,1019,862,1146.17784,1.2717784,2.8417784
10.75,8.97,951.17,50, ,13.9904761904762,8.92476190476191,11.457619047619,949.700476190476,1075,897,1147.73951,0.727395100000012,2.50739510000001
11.69,9.08,950.7,50, ,14.9995238095238,9.11666666666667,12.0580952380952,948.677619047619,1169,908,1154.4121,-0.145879000000004,2.464121
13.19,9.15,950.42,50, ,16.0471428571429,9.31714285714286,12.6821428571429,947.378095238095,1319,915,1158.38726,-1.60612739999999,2.43387260000001
15.19,9.29,949.85,50, ,17.1333333333333,9.53285714285714,13.3330952380952,945.76,1519,929,1166.47955,-3.5252045,2.3747955
17.31,9.37,949.51,50, ,18.2495238095238,9.77190476190476,14.0107142857143,943.837142857143,1731,937,1171.30653,-5.59693469999998,2.34306530000002
19.37,9.62,949.31,50, ,19.3957142857143,10.03,14.7128571428571,941.578571428571,1937,962,1174.14593,-7.62854069999998,2.12145930000002
21.31,9.67,948.78,50, ,20.562380952381,10.2895238095238,15.4259523809524,938.985238095238,2131,967,1181.67034,-9.49329659999999,2.14670340000001
23.06,9.9,947.27,50, ,21.7528571428571,10.5733333333333,16.1630952380952,936.076666666667,2306,990,1203.10781,-11.0289219,2.13107810000001
24.69,10.24,944.76,50, ,22.9671428571429,10.8866666666667,16.9269047619048,932.88380952381,2469,1024,1238.74228,-12.3025772,2.1474228
26,10.55,941.26,50, ,24.2052380952381,11.217619047619,17.7114285714286,929.387142857143,2600,1055,1288.43178,-13.1156822,2.33431780000001
27.12,10.93,936.75,50, ,25.4580952380952,11.5733333333333,18.5157142857143,925.555714285714,2712,1093,1352.46025,-13.5953975,2.5946025
28.19,11.26,931.65,50, ,26.7109523809524,11.9390476190476,19.325,921.39,2819,1126,1424.86495,-13.9413505,2.98864950000001
29.25,11.65,925.79,50, ,27.9547619047619,12.3157142857143,20.1352380952381,916.948095238095,2925,1165,1508.05937,-14.1694063,3.43059370000001
30.31,12.29,919.07,50, ,29.1985714285714,12.7038095238095,20.9511904761905,912.26380952381,3031,1229,1603.46321,-14.2753679,3.7446321
31.25,12.88,912.25,50, ,30.4366666666667,13.0795238095238,21.7580952380952,907.396190476191,3125,1288,1700.28675,-14.2471325,4.12286750000001
32.13,13.43,905.35,50, ,31.6509523809524,13.4433333333333,22.5471428571429,902.399523809524,3213,1343,1798.24605,-14.1475395,4.5524605
32.94,13.66,898.01,50, ,32.83,13.8090476190476,23.3195238095238,897.325238095238,3294,1366,1902.45203,-13.9154797,5.3645203
33.81,14.39,891.2,50, ,33.9490476190476,14.2047619047619,24.0769047619048,892.204761904762,3381,1439,1999.1336,-13.818664,5.60133599999999
34.81,15.14,884.72,50, ,34.9580952380952,14.6233333333333,24.7907142857143,887.094285714286,3481,1514,2091.13016,-13.8986984,5.77130160000001
35.75,15.48,878.03,50, ,35.86,15.0933333333333,25.4766666666667,882.009047619048,3575,1548,2186.10809,-13.8889191,6.38108090000002
36.5,16.09,870.82,50, ,36.6933333333333,15.5752380952381,26.1342857142857,876.976666666667,3650,1609,2288.46846,-13.6153154,6.7946846
37.06,16.65,863.69,50, ,37.482380952381,16.0690476190476,26.7757142857143,872.014761904762,3706,1665,2389.69307,-13.1630693,7.2469307
37.81,16.99,857.42,50, ,38.2352380952381,16.5461904761905,27.3907142857143,867.132857142857,3781,1699,2478.70826,-13.0229174,7.79708260000001
39.31,17.3,852.05,50, ,38.937619047619,17.0376190476191,27.987619047619,862.375238095238,3931,1730,2554.94615,-13.7605385,8.24946150000002
41.19,17.18,847.63,50, ,39.5685714285714,17.6371428571429,28.6028571428571,857.901904761905,4119,1718,2617.69689,-15.0130311,8.99696890000001
42.81,17.01,844.58,50, ,40.0952380952381,18.282380952381,29.1888095238095,853.827142857143,4281,1701,2660.99774,-16.2000226,9.59997740000001
44.13,17.3,842.75,50, ,40.5533333333333,18.9742857142857,29.7638095238095,850.239523809524,4413,1730,2686.97825,-17.2602175,9.5697825
44.81,17.98,841.25,50, ,40.9966666666667,19.7557142857143,30.3761904761905,847.210476190476,4481,1798,2708.27375,-17.7272625,9.1027375
44.25,18.69,839.95,50, ,41.4371428571429,20.62,31.0285714285714,844.669523809524,4425,1869,2726.72985,-16.9827015,8.57729849999999
43.63,20.11,837.97,50, ,41.8690476190476,21.557619047619,31.7133333333333,842.554761904762,4363,2011,2754.83991,-16.0816009,7.43839910000001
43.5,20.67,835.58,50, ,42.28,22.5633333333333,32.4216666666667,840.828571428571,4350,2067,2788.77074,-15.6122926,7.2177074
43.69,21.3,832.55,50, ,42.67,23.6047619047619,33.1373809523809,839.488095238095,4369,2130,2831.78765,-15.3721235,7.01787650000002
44,21.28,829.13,50, ,43.042380952381,24.6628571428571,33.8526190476191,838.512380952381,4400,2128,2880.34139,-15.1965861,7.52341390000001
44,21.97,825.88,50, ,43.3847619047619,25.7404761904762,34.562619047619,837.831428571429,4400,2197,2926.48164,-14.7351836,7.2948164
43.56,24.88,825.13,50, ,43.6585714285714,26.82,35.2392857142857,837.40380952381,4356,2488,2937.12939,-14.1887061,4.4912939
42.31,26.43,826.68,50, ,43.8428571428571,27.9247619047619,35.8838095238095,837.185238095238,4231,2643,2915.12404,-13.1587596,2.72124040000001
41.75,27.96,830.01,50, ,43.9561904761905,29.0638095238095,36.51,837.092380952381,4175,2796,2867.84803,-13.0715197,0.71848030000001
42.25,30.07,834.4,50, ,44.0214285714286,30.2238095238095,37.122619047619,837.055714285714,4225,3007,2805.5232,-14.194768,-2.01476799999999
43.06,32.54,837.84,50, ,44.072380952381,31.3866666666667,37.7295238095238,837.03380952381,4306,3254,2756.68552,-15.4931448,-4.97314479999999
43.88,34.83,840.31,50, ,44.1704761904762,32.5509523809524,38.3607142857143,837.001428571429,4388,3483,2721.61893,-16.6638107,-7.61381069999998
44.38,36.6,841.78,50, ,44.3133333333333,33.6828571428571,38.9980952380952,836.981904761905,4438,3660,2700.74934,-17.3725066,-9.5925066
44.69,37.96,842.67,50, ,44.4742857142857,34.8380952380952,39.6561904761905,836.970476190476,4469,3796,2688.11401,-17.8088599,-11.0788599
44.88,38.87,843.2,50, ,44.6319047619048,36.0028571428571,40.317380952381,837.001428571429,4488,3887,2680.5896,-18.074104,-12.064104
45,39.62,843.12,50, ,44.7719047619048,37.2109523809524,40.9914285714286,837.077142857143,4500,3962,2681.72536,-18.1827464,-12.8027464
45.06,39.97,843.07,50, ,44.9090476190476,38.4119047619048,41.6604761904762,837.179523809524,4506,3997,2682.43521,-18.2356479,-13.1456479
45.06,40.38,843.04,50, ,45.0671428571429,39.5328571428571,42.3,837.18380952381,4506,4038,2682.86112,-18.2313888,-13.5513888
45.19,40.93,842.63,50, ,45.2966666666667,40.6004761904762,42.9485714285714,836.995714285714,4519,4093,2688.68189,-18.3031811,-14.0431811
45.5,41.66,841.98,50, ,45.5676190476191,41.5933333333333,43.5804761904762,836.520952380953,4550,4166,2697.90994,-18.5209006,-14.6809006
45.88,42.4,840.79,50, ,45.8295238095238,42.4752380952381,44.1523809523809,835.702857142857,4588,4240,2714.80437,-18.7319563,-15.2519563
46.31,43.14,839.27,50, ,46.0647619047619,43.29,44.677380952381,834.583333333333,4631,4314,2736.38381,-18.9461619,-15.7761619
46.63,43.88,837.56,50, ,46.27,44.0119047619048,45.1409523809524,833.225714285714,4663,4388,2760.66068,-19.0233932,-16.2733932
46.88,44.93,835.34,50, ,46.4604761904762,44.6685714285714,45.5645238095238,831.668571428571,4688,4493,2792.17802,-18.9582198,-17.0082198
47,45.76,833.2,50, ,46.6390476190476,45.2676190476191,45.9533333333333,829.953333333333,4700,4576,2822.5596,-18.774404,-17.534404
46.94,46.65,830.72,50, ,46.8085714285714,45.8271428571429,46.3178571428571,828.08619047619,4694,4665,2857.76816,-18.3623184,-18.0723184
46.88,47.19,828.03,50, ,46.972380952381,46.3390476190476,46.6557142857143,826.127619047619,4688,4719,2895.95809,-17.9204191,-18.2304191
46.88,48.42,825.22,50, ,47.1333333333333,46.8319047619048,46.9826190476191,824.095714285714,4688,4842,2935.85166,-17.5214834,-19.0614834
47.13,48.85,822.73,50, ,47.2971428571429,47.3038095238095,47.3004761904762,822.000476190476,4713,4885,2971.20219,-17.4179781,-19.1379781
47.44,48.81,820.04,50, ,47.4609523809524,47.7633333333333,47.6121428571429,819.885714285714,4744,4881,3009.39212,-17.3460788,-18.7160788
47.75,48.59,817.22,50, ,47.6185714285714,48.2342857142857,47.9264285714286,817.740476190476,4775,4859,3049.42766,-17.2557234,-18.0957234
48,49.65,814.33,50, ,47.7671428571429,48.7071428571429,48.2371428571429,815.577142857143,4800,4965,3090.45699,-17.0954301,-18.7454301
48.19,49.99,811.8,50, ,47.9042857142857,49.1528571428571,48.5285714285714,813.403333333334,4819,4999,3126.3754,-16.926246,-18.726246
48.38,50.39,809.08,50, ,48.0319047619048,49.6252380952381,48.8285714285714,811.165714285714,4838,5039,3164.99124,-16.7300876,-18.7400876
48.44,50.54,806.65,50, ,48.1509523809524,50.1038095238095,49.127380952381,808.832380952381,4844,5054,3199.48995,-16.4451005,-18.5451005
48.44,50.62,803.99,50, ,48.2642857142857,50.5814285714286,49.4228571428571,806.347142857143,4844,5062,3237.25397,-16.0674603,-18.2474603
48.44,50.37,801.99,50, ,48.3833333333333,51.0442857142857,49.7138095238095,803.712857142857,4844,5037,3265.64797,-15.7835203,-17.7135203
48.44,50.32,800.4,50, ,48.5052380952381,51.5028571428571,50.0040476190476,800.913333333333,4844,5032,3288.2212,-15.557788,-17.437788
